,Product,Type,Release_Date,Process_Size,TDP,Die_Size,Transistors,Freq,Foundry,Vendor,Date
4072,ATI Radeon X800 GTO AGP,GPU,2005-10-01,130.0,49.0,297.0,160.0,400.0,TSMC,ATI,2005
3341,NVIDIA GeForce 6500,GPU,2005-10-01,110.0,76.77659574468085,110.0,75.0,400.0,TSMC,NVIDIA,2005
3176,ATI FireGL V7200,GPU,2005-10-01,90.0,76.77659574468085,288.0,321.0,600.0,TSMC,ATI,2005
778,AMD Turion 64 ML-42,CPU,2005-10-04,90.0,35.0,125.0,114.0,2400.0,Unknown,AMD,2005
3865,ATI Radeon X1300 PCI,GPU,2005-10-05,80.0,76.77659574468085,100.0,107.0,450.0,UMC,ATI,2005
3171,ATI Radeon X1300 LE,GPU,2005-10-05,90.0,76.77659574468085,100.0,107.0,450.0,TSMC,ATI,2005
3457,ATI Radeon X1300,GPU,2005-10-05,80.0,76.77659574468085,100.0,107.0,450.0,UMC,ATI,2005
3167,ATI Radeon X1300 PCI,GPU,2005-10-05,90.0,76.77659574468085,100.0,107.0,450.0,TSMC,ATI,2005
192,Intel Xeon 2.8,CPU,2005-10-10,90.0,135.0,213.0,200.0,2800.0,Intel,Intel,2005
4207,ATI All-In-Wonder X1800 XL,GPU,2005-10-27,90.0,75.0,288.0,321.0,500.0,TSMC,ATI,2005
4022,ATI Radeon X800 CrossFire Edition,GPU,2005-10-28,130.0,76.77659574468085,289.0,160.0,500.0,TSMC,ATI,2005
3124,ATI Radeon X800 GT AGP,GPU,2005-11-01,130.0,40.0,297.0,160.0,475.0,TSMC,ATI,2005
2457,ATI Radeon X800 GT,GPU,2005-11-01,130.0,40.0,297.0,160.0,475.0,TSMC,ATI,2005
4157,ATI Mobility Radeon X300,GPU,2005-11-01,110.0,76.77659574468085,74.0,107.0,350.0,TSMC,ATI,2005
4021,ATI Radeon X800 GTO,GPU,2005-11-01,130.0,49.0,297.0,160.0,400.0,TSMC,ATI,2005
4498,ATI Radeon X800 GT,GPU,2005-11-01,110.0,40.0,240.0,160.0,475.0,TSMC,ATI,2005
4380,XGI Volari 8300,GPU,2005-11-01,130.0,76.77659574468085,159.9090909090909,90.0,300.0,UMC,Other,2005
3066,NVIDIA GeForce 6800 GS,GPU,2005-11-07,130.0,76.77659574468085,225.0,222.0,425.0,TSMC,NVIDIA,2005
563,AMD Athlon 64 1500+,CPU,2005-11-07,90.0,9.0,84.0,69.0,1000.0,Unknown,AMD,2005
825,Intel Pentium 4 HT 662,CPU,2005-11-14,90.0,84.0,109.0,169.0,3600.0,Intel,Intel,2005
4159,NVIDIA GeForce 7800 GTX 512,GPU,2005-11-14,110.0,108.0,333.0,302.0,500.0,TSMC,NVIDIA,2005
25,Intel Pentium 4 HT 672,CPU,2005-11-14,90.0,84.0,109.0,169.0,3800.0,Intel,Intel,2005
3605,ATI Xbox 360 GPU 90nm,GPU,2005-11-22,90.0,203.0,181.0,232.0,500.0,TSMC,ATI,2005
1078,Intel Xeon MP 7020 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,2667.0,Intel,Intel,2005
990,AMD Opteron X2 870 HE,CPU,2005-12-01,90.0,55.0,159.9090909090909,233.0,2000.0,Unknown,AMD,2005
288,Intel Xeon MP 7040 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,3000.0,Intel,Intel,2005
4623,ATI Radeon X1300 AGP,GPU,2005-12-01,90.0,76.77659574468085,100.0,107.0,450.0,TSMC,ATI,2005
586,Intel Xeon MP 7030 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,2800.0,Intel,Intel,2005
318,Intel Xeon MP 7030 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,2833.0,Intel,Intel,2005
3231,ATI Radeon X1300,GPU,2005-12-01,90.0,76.77659574468085,100.0,107.0,450.0,TSMC,ATI,2005
479,AMD Opteron X2 270 HE,CPU,2005-12-01,90.0,55.0,159.9090909090909,233.0,2000.0,Unknown,AMD,2005
1742,Intel Xeon MP 7041 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,3000.0,Intel,Intel,2005
4838,NVIDIA GeForce 6800 GS,GPU,2005-12-08,130.0,76.77659574468085,287.0,222.0,350.0,TSMC,NVIDIA,2005
2361,ATI Radeon X1800 CrossFire Edition,GPU,2005-12-20,90.0,113.0,288.0,321.0,600.0,TSMC,ATI,2005
4741,ATI All-In-Wonder 2006 PCIe Edition,GPU,2005-12-22,90.0,76.77659574468085,100.0,107.0,450.0,TSMC,ATI,2005
2633,ATI FireMV 2200,GPU,2006-01-01,110.0,15.0,74.0,107.0,324.0,TSMC,ATI,2006
3331,ATI Radeon X1900 XTX,GPU,2006-01-01,90.0,135.0,352.0,384.0,650.0,TSMC,ATI,2006
3493,ATI Radeon X1900 XT,GPU,2006-01-01,90.0,100.0,352.0,384.0,625.0,TSMC,ATI,2006
3857,AMD Stream Processor,GPU,2006-01-01,90.0,165.0,352.0,384.0,594.0,TSMC,AMD,2006
219,AMD Opteron X2 290,CPU,2006-01-01,90.0,95.0,171.65217391304347,233.0,2800.0,Unknown,AMD,2006
3830,ATI FireMV 2200 PCI,GPU,2006-01-01,150.0,15.0,98.0,36.0,240.0,UMC,ATI,2006
2502,Intel GMA 950,GPU,2006-01-01,90.0,7.0,171.65217391304347,241.9915611814346,250.0,Intel,Intel,2006
1774,AMD Turion 64 ML-44,CPU,2006-01-04,90.0,35.0,125.0,114.0,2400.0,Unknown,AMD,2006
283,Intel Core Solo T1200,CPU,2006-01-05,65.0,27.0,90.0,151.0,1500.0,Intel,Intel,2006
1096,Intel Core Duo LV L2300,CPU,2006-01-05,65.0,15.0,90.0,151.0,1500.0,Intel,Intel,2006
2037,Intel Core Duo T2300,CPU,2006-01-05,65.0,31.0,90.0,151.0,1660.0,Intel,Intel,2006
1347,Intel Core Solo T1400,CPU,2006-01-05,65.0,27.0,90.0,151.0,1833.0,Intel,Intel,2006
241,Intel Pentium 4 HT 631,CPU,2006-01-05,65.0,86.0,81.0,188.0,3000.0,Intel,Intel,2006
95,Intel Core Solo T1350,CPU,2006-01-05,65.0,27.0,90.0,151.0,1866.0,Intel,Intel,2006
516,Intel Pentium 4 HT 641,CPU,2006-01-05,65.0,86.0,81.0,188.0,3200.0,Intel,Intel,2006
732,Intel Pentium 4 HT 651,CPU,2006-01-05,65.0,86.0,81.0,188.0,3400.0,Intel,Intel,2006
1744,Intel Core Solo T1300,CPU,2006-01-05,65.0,27.0,90.0,151.0,1660.0,Intel,Intel,2006
702,Intel Core Duo LV L2400,CPU,2006-01-05,65.0,15.0,90.0,151.0,1666.0,Intel,Intel,2006
1506,Intel Core Duo T2500,CPU,2006-01-05,65.0,31.0,90.0,151.0,1992.0,Intel,Intel,2006
97,Intel Core Duo T2600,CPU,2006-01-05,65.0,31.0,90.0,151.0,2166.0,Intel,Intel,2006
668,Intel Core Duo T2400,CPU,2006-01-05,65.0,31.0,90.0,151.0,1826.0,Intel,Intel,2006
600,Intel Pentium 4 HT 661,CPU,2006-01-05,65.0,86.0,81.0,188.0,3600.0,Intel,Intel,2006
1519,AMD Athlon 64 FX-60,CPU,2006-01-09,90.0,110.0,199.0,233.0,2600.0,Unknown,AMD,2006
3611,ATI All-In-Wonder X1900,GPU,2006-01-13,90.0,65.3013698630137,352.0,384.0,500.0,TSMC,ATI,2006
1714,Intel Pentium D 950,CPU,2006-01-16,65.0,130.0,140.0,376.0,3400.0,Intel,Intel,2006
1824,Intel Pentium D 955 EE,CPU,2006-01-16,65.0,130.0,140.0,376.0,3460.0,Intel,Intel,2006
1800,Intel Pentium D 920,CPU,2006-01-16,65.0,130.0,140.0,376.0,2800.0,Intel,Intel,2006
343,Intel Pentium D 940,CPU,2006-01-16,65.0,130.0,140.0,376.0,3200.0,Intel,Intel,2006
7,Intel Pentium D 930,CPU,2006-01-16,65.0,130.0,140.0,376.0,3000.0,Intel,Intel,2006
3219,NVIDIA GeForce 7300 GS,GPU,2006-01-18,90.0,23.0,81.0,112.0,450.0,TSMC,NVIDIA,2006
2507,NVIDIA GeForce 7300 GS Low Profile,GPU,2006-01-18,90.0,23.0,81.0,112.0,450.0,TSMC,NVIDIA,2006
3002,NVIDIA GeForce 7200 GS,GPU,2006-01-18,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
3471,ATI Mobility Radeon X1400,GPU,2006-01-19,90.0,65.3013698630137,100.0,107.0,445.0,TSMC,ATI,2006
4542,ATI Mobility Radeon X1300,GPU,2006-01-19,90.0,65.3013698630137,100.0,107.0,350.0,TSMC,ATI,2006
246,AMD Sempron 3400+,CPU,2006-01-23,90.0,62.0,171.65217391304347,69.0,2000.0,Unknown,AMD,2006
4617,ATI Radeon X1900 CrossFire Edition,GPU,2006-01-24,90.0,100.0,352.0,384.0,625.0,TSMC,ATI,2006
3316,NVIDIA Quadro FX 4500 SDI,GPU,2006-01-30,110.0,116.0,333.0,302.0,430.0,TSMC,NVIDIA,2006
2897,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
4271,NVIDIA GeForce Go 7450,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,300.0,TSMC,NVIDIA,2006
2898,ATI Mobility Radeon X1600,GPU,2006-02-01,90.0,65.3013698630137,150.0,157.0,450.0,TSMC,ATI,2006
3627,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
134,AMD Opteron X2 875 HE,CPU,2006-02-01,90.0,55.0,171.65217391304347,233.0,2200.0,Unknown,AMD,2006
4671,ATI Mobility Radeon X1700,GPU,2006-02-01,90.0,65.3013698630137,150.0,157.0,475.0,TSMC,ATI,2006
2367,NVIDIA GeForce 7000M + nForce 610M,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,350.0,Unknown,NVIDIA,2006
3738,NVIDIA GeForce Go 6100 + nForce Go 430,GPU,2006-02-01,90.0,65.3013698630137,171.65217391304347,241.9915611814346,425.0,Unknown,NVIDIA,2006
2773,NVIDIA GeForce Go 6400,GPU,2006-02-01,110.0,65.3013698630137,110.0,75.0,400.0,TSMC,NVIDIA,2006
3793,NVIDIA GeForce Go 6150 + nForce Go 430,GPU,2006-02-01,90.0,65.3013698630137,171.65217391304347,241.9915611814346,425.0,Unknown,NVIDIA,2006
2500,NVIDIA GeForce Go 7300,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,350.0,TSMC,NVIDIA,2006
4045,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
2511,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
3835,ATI Mobility FireGL V5200,GPU,2006-02-01,90.0,65.3013698630137,150.0,157.0,425.0,TSMC,ATI,2006
4513,NVIDIA GeForce 7050 + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
2215,NVIDIA GeForce Go 6200,GPU,2006-02-01,110.0,16.0,110.0,75.0,300.0,TSMC,NVIDIA,2006
2369,NVIDIA GeForce 7050 PV + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
871,AMD Opteron X2 275 HE,CPU,2006-02-01,90.0,55.0,171.65217391304347,233.0,2200.0,Unknown,AMD,2006
3017,NVIDIA GeForce Go 6250,GPU,2006-02-01,110.0,10.0,110.0,75.0,400.0,TSMC,NVIDIA,2006
2870,NVIDIA GeForce 7050 SE + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
2561,NVIDIA GeForce Go 7300T,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,350.0,TSMC,NVIDIA,2006
3225,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,425.0,Unknown,NVIDIA,2006
2651,NVIDIA GeForce Go 7400T,GPU,2006-02-01,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
3695,NVIDIA GeForce 7800 GS 24Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA,2006
3434,NVIDIA GeForce 7800 GS 20Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA,2006
3125,NVIDIA GeForce 7800 GS AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,375.0,TSMC,NVIDIA,2006
2473,NVIDIA Quadro NVS 440,GPU,2006-02-14,110.0,31.0,154.0,146.0,250.0,TSMC,NVIDIA,2006
3636,NVIDIA GeForce Go 7600,GPU,2006-03-01,90.0,65.3013698630137,125.0,177.0,450.0,TSMC,NVIDIA,2006
4406,ATI Radeon X1800 GTO,GPU,2006-03-01,90.0,48.0,288.0,321.0,500.0,TSMC,ATI,2006
4148,ATI Radeon X1800 GTO2,GPU,2006-03-01,90.0,65.3013698630137,288.0,321.0,500.0,TSMC,ATI,2006
3102,ATI Mobility Radeon X1800 XT,GPU,2006-03-01,90.0,65.3013698630137,288.0,321.0,550.0,TSMC,ATI,2006
3218,ATI Mobility Radeon X1800,GPU,2006-03-01,90.0,65.3013698630137,288.0,321.0,450.0,TSMC,ATI,2006
2661,NVIDIA GeForce Go 7800,GPU,2006-03-03,110.0,35.0,333.0,302.0,400.0,TSMC,NVIDIA,2006
1176,AMD Opteron X2 885,CPU,2006-03-06,90.0,95.0,171.65217391304347,233.0,2600.0,Unknown,AMD,2006
46,AMD Opteron X2 185,CPU,2006-03-06,90.0,110.0,171.65217391304347,233.0,2600.0,Unknown,AMD,2006
995,AMD Opteron X2 285,CPU,2006-03-06,90.0,95.0,171.65217391304347,233.0,2600.0,Unknown,AMD,2006
1838,AMD Opteron X2 890,CPU,2006-03-06,90.0,95.0,171.65217391304347,233.0,2800.0,Unknown,AMD,2006
2566,NVIDIA GeForce 7900 GT,GPU,2006-03-09,90.0,48.0,196.0,278.0,450.0,TSMC,NVIDIA,2006
3598,NVIDIA GeForce 7600 GT,GPU,2006-03-09,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA,2006
3179,NVIDIA GeForce 7900 GTX,GPU,2006-03-09,90.0,84.0,196.0,278.0,650.0,TSMC,NVIDIA,2006
2678,NVIDIA Quadro FX 350M,GPU,2006-03-13,90.0,15.0,81.0,112.0,450.0,TSMC,NVIDIA,2006
4237,NVIDIA Quadro FX 550M,GPU,2006-03-13,90.0,35.0,125.0,177.0,480.0,TSMC,NVIDIA,2006
3463,NVIDIA GeForce 7600 GS,GPU,2006-03-22,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA,2006
3008,NVIDIA GeForce 7300 SE,GPU,2006-03-22,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
3174,NVIDIA GeForce 7650 GS,GPU,2006-03-22,90.0,65.3013698630137,125.0,177.0,450.0,TSMC,NVIDIA,2006
3318,NVIDIA GeForce 7600 LE,GPU,2006-03-22,90.0,65.3013698630137,125.0,177.0,400.0,TSMC,NVIDIA,2006
2796,NVIDIA GeForce 7300 LE,GPU,2006-03-22,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
4813,NVIDIA GeForce 7350 LE,GPU,2006-03-22,90.0,65.3013698630137,81.0,112.0,450.0,TSMC,NVIDIA,2006
2744,NVIDIA GeForce 7500 LE,GPU,2006-03-22,90.0,65.3013698630137,81.0,112.0,475.0,TSMC,NVIDIA,2006
951,Intel Pentium D 965 EE,CPU,2006-03-26,65.0,130.0,140.0,376.0,3730.0,Intel,Intel,2006
1531,AMD Opteron 856,CPU,2006-04-01,90.0,92.0,171.65217391304347,106.0,3000.0,Unknown,AMD,2006
4586,NVIDIA GeForce 7900 GS AGP,GPU,2006-04-02,90.0,65.0,196.0,278.0,450.0,TSMC,NVIDIA,2006
3538,NVIDIA GeForce Go 7900 GTX,GPU,2006-04-18,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,2006
2295,NVIDIA Quadro FX 1500M,GPU,2006-04-18,90.0,45.0,196.0,278.0,375.0,TSMC,NVIDIA,2006
2244,NVIDIA GeForce Go 7900 GS,GPU,2006-04-18,90.0,20.0,196.0,278.0,375.0,TSMC,NVIDIA,2006
3393,NVIDIA GeForce Go 7900 SE,GPU,2006-04-18,90.0,20.0,125.0,177.0,350.0,TSMC,NVIDIA,2006
2139,Intel Core Solo ULV U1300,CPU,2006-04-19,65.0,5.0,90.0,151.0,1066.0,Intel,Intel,2006
1193,Intel Core Solo ULV U1500,CPU,2006-04-19,65.0,5.0,90.0,151.0,1333.0,Intel,Intel,2006
1573,Intel Core Solo ULV U1400,CPU,2006-04-19,65.0,5.0,90.0,151.0,1200.0,Intel,Intel,2006
4738,NVIDIA Quadro FX 350,GPU,2006-04-20,90.0,21.0,81.0,112.0,550.0,TSMC,NVIDIA,2006
4368,NVIDIA Quadro FX 560,GPU,2006-04-20,90.0,30.0,125.0,177.0,350.0,TSMC,NVIDIA,2006
4483,NVIDIA Quadro FX 1500,GPU,2006-04-20,90.0,65.0,196.0,278.0,325.0,TSMC,NVIDIA,2006
3508,NVIDIA Quadro FX 5500 SDI,GPU,2006-04-20,90.0,104.0,196.0,278.0,650.0,TSMC,NVIDIA,2006
3815,NVIDIA Quadro FX 5500,GPU,2006-04-20,90.0,96.0,196.0,278.0,650.0,TSMC,NVIDIA,2006
4610,NVIDIA Quadro FX 550,GPU,2006-04-20,110.0,30.0,154.0,146.0,360.0,TSMC,NVIDIA,2006
3368,NVIDIA Quadro FX 4500 X2,GPU,2006-04-24,90.0,145.0,196.0,278.0,500.0,TSMC,NVIDIA,2006
4243,NVIDIA GeForce 7900 GX2,GPU,2006-04-30,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA,2006
4659,ATI Radeon X1900 GT,GPU,2006-05-01,90.0,75.0,352.0,384.0,575.0,TSMC,ATI,2006
414,Intel Core Duo T2250,CPU,2006-05-01,65.0,31.0,90.0,151.0,1733.0,Intel,Intel,2006
4105,NVIDIA GeForce 7900 GS,GPU,2006-05-01,90.0,49.0,196.0,278.0,450.0,TSMC,NVIDIA,2006
1344,Intel Pentium D 960,CPU,2006-05-02,65.0,130.0,140.0,376.0,3600.0,Intel,Intel,2006
3149,NVIDIA GeForce 7300 GT AGP,GPU,2006-05-15,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA,2006
4751,NVIDIA GeForce 7300 GT,GPU,2006-05-15,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA,2006
1522,AMD Sempron 3600+,CPU,2006-05-17,90.0,62.0,171.65217391304347,69.0,2200.0,Unknown,AMD,2006
1529,AMD Sempron 3400+,CPU,2006-05-17,90.0,25.0,171.65217391304347,69.0,2000.0,Unknown,AMD,2006
2605,NVIDIA Quadro FX 3500,GPU,2006-05-22,90.0,80.0,196.0,278.0,450.0,TSMC,NVIDIA,2006
9,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2200.0,Unknown,AMD,2006
2109,AMD Athlon 64 X2 5000+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2600.0,Unknown,AMD,2006
206,AMD Athlon 64 FX-62,CPU,2006-05-23,90.0,125.0,220.0,243.0,2800.0,Unknown,AMD,2006
1151,Intel Xeon 5063,CPU,2006-05-23,65.0,95.0,171.65217391304347,241.9915611814346,3200.0,Intel,Intel,2006
565,AMD Sempron 3400+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,2006
807,AMD Athlon 64 3200+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2000.0,Unknown,AMD,2006
1285,AMD Athlon 64 X2 4800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD,2006
1657,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2400.0,Unknown,AMD,2006
1552,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD,2006
1602,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2400.0,Unknown,AMD,2006
826,Intel Xeon 5050,CPU,2006-05-23,65.0,95.0,171.65217391304347,241.9915611814346,3000.0,Intel,Intel,2006
768,AMD Sempron 3200+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1800.0,Unknown,AMD,2006
1633,AMD Athlon 64 X2 4200+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2200.0,Unknown,AMD,2006
1562,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD,2006
1627,Intel Xeon 5080,CPU,2006-05-23,65.0,130.0,171.65217391304347,241.9915611814346,3730.0,Intel,Intel,2006
789,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,110.0,156.0,154.0,2400.0,Unknown,AMD,2006
1605,Intel Xeon 5040,CPU,2006-05-23,65.0,95.0,171.65217391304347,241.9915611814346,2830.0,Intel,Intel,2006
1318,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,2006
1326,Intel Xeon 5060,CPU,2006-05-23,65.0,130.0,171.65217391304347,241.9915611814346,3200.0,Intel,Intel,2006
224,AMD Sempron 2800+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,2006
1255,AMD Sempron 3000+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,2006
593,AMD Athlon 64 3000+,CPU,2006-05-23,90.0,62.0,183.0,154.0,1800.0,Unknown,AMD,2006
1191,AMD Athlon 64 X2 3800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD,2006
19,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,110.0,199.0,233.0,2400.0,Unknown,AMD,2006
515,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD,2006
2140,AMD Sempron 3500+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,2006
2100,Intel Xeon 5030,CPU,2006-05-23,65.0,95.0,171.65217391304347,241.9915611814346,2667.0,Intel,Intel,2006
1226,AMD Sempron 3500+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,2000.0,Unknown,AMD,2006
1163,AMD Athlon 64 X2 3800+ EE SFF,CPU,2006-05-23,90.0,35.0,220.0,154.0,2000.0,Unknown,AMD,2006
1004,AMD Athlon 64 X2 4000+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD,2006
1966,AMD Sempron 3600+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,2006
307,AMD Athlon 64 X2 4400+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2200.0,Unknown,AMD,2006
402,AMD Athlon 64 3800+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2400.0,Unknown,AMD,2006
1399,AMD Athlon 64 X2 4400+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD,2006
111,AMD Sempron 3400+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1800.0,Unknown,AMD,2006
1919,AMD Athlon 64 X2 3800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD,2006
85,AMD Athlon 64 X2 4000+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD,2006
404,AMD Athlon 64 X2 4600+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD,2006
1462,AMD Sempron 3000+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,1600.0,Unknown,AMD,2006
337,AMD Athlon 64 X2 4400+,CPU,2006-05-23,90.0,110.0,199.0,233.0,2200.0,Unknown,AMD,2006
2739,ATI Radeon Xpress 1150 Mobile IGP,GPU,2006-05-23,110.0,65.3013698630137,73.0,241.9915611814346,400.0,Unknown,ATI,2006
1110,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2200.0,Unknown,AMD,2006
3259,NVIDIA Quadro NVS 300M,GPU,2006-05-24,90.0,16.0,125.0,177.0,500.0,TSMC,NVIDIA,2006
1764,Intel Celeron D 352,CPU,2006-05-28,65.0,84.0,109.0,125.0,3200.0,Intel,Intel,2006
3048,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,171.65217391304347,241.9915611814346,667.0,Intel,Intel,2006
3204,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,171.65217391304347,241.9915611814346,400.0,Intel,Intel,2006
4104,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,171.65217391304347,241.9915611814346,667.0,Intel,Intel,2006
1565,AMD Turion X2 RM-70,CPU,2006-06-01,65.0,31.0,171.65217391304347,241.9915611814346,2000.0,Unknown,AMD,2006
4765,NVIDIA Quadro NVS 110M,GPU,2006-06-01,90.0,10.0,81.0,112.0,300.0,TSMC,NVIDIA,2006
4448,NVIDIA Quadro NVS 120M,GPU,2006-06-01,90.0,10.0,81.0,112.0,450.0,TSMC,NVIDIA,2006
4622,Intel GMA X3000,GPU,2006-06-01,90.0,13.0,171.65217391304347,241.9915611814346,500.0,Intel,Intel,2006
4139,Intel GMA X3000,GPU,2006-06-01,90.0,13.0,171.65217391304347,241.9915611814346,667.0,Intel,Intel,2006
3746,NVIDIA GeForce 7950 GX2,GPU,2006-06-05,90.0,110.0,196.0,278.0,500.0,TSMC,NVIDIA,2006
4704,NVIDIA Quadro NVS 285,GPU,2006-06-06,110.0,18.0,110.0,75.0,275.0,TSMC,NVIDIA,2006
4599,Matrox Parhelia APVe,GPU,2006-06-14,150.0,65.3013698630137,174.0,80.0,250.0,UMC,Other,2006
357,Intel Xeon 5110,CPU,2006-06-26,65.0,65.0,171.65217391304347,241.9915611814346,1600.0,Intel,Intel,2006
455,Intel Xeon 5150,CPU,2006-06-26,65.0,65.0,171.65217391304347,241.9915611814346,2666.0,Intel,Intel,2006
1783,Intel Xeon 5160,CPU,2006-06-26,65.0,80.0,171.65217391304347,241.9915611814346,3000.0,Intel,Intel,2006
542,Intel Xeon 5148,CPU,2006-06-26,65.0,40.0,171.65217391304347,241.9915611814346,2333.0,Intel,Intel,2006
1137,Intel Xeon 5120,CPU,2006-06-26,65.0,65.0,171.65217391304347,241.9915611814346,1866.0,Intel,Intel,2006
201,Intel Xeon 5140,CPU,2006-06-26,65.0,65.0,171.65217391304347,241.9915611814346,2333.0,Intel,Intel,2006
1053,Intel Xeon 5130,CPU,2006-06-26,65.0,65.0,171.65217391304347,241.9915611814346,2000.0,Intel,Intel,2006
690,Intel Core Duo ULV L2500,CPU,2006-06-28,65.0,9.0,90.0,151.0,1200.0,Intel,Intel,2006
1572,Intel Core Duo T2700,CPU,2006-06-28,65.0,31.0,90.0,151.0,2333.0,Intel,Intel,2006
2546,NVIDIA GeForce 7600 GS AGP,GPU,2006-07-01,90.0,27.0,125.0,177.0,400.0,TSMC,NVIDIA,2006
4222,NVIDIA GeForce 7600 GS AGP,GPU,2006-07-01,90.0,27.0,196.0,278.0,500.0,TSMC,NVIDIA,2006
3495,Intel GMA 3000,GPU,2006-07-01,90.0,13.0,171.65217391304347,241.9915611814346,400.0,Intel,Intel,2006
1086,Intel Pentium D 915,CPU,2006-07-23,65.0,95.0,140.0,376.0,2800.0,Intel,Intel,2006
